text,intent_name,word_count,text_clean,is_high_risk
How much is the exchange fee?,exchange_charge,6,how much is the exchange fee,0
Are there any hidden extra fees for currency exchanges?,exchange_charge,9,are there any hidden extra fees for currency exchanges,0
If I exchange currencies on a frequent basis can I receive a discount?,exchange_charge,13,if i exchange currencies on a frequent basis can i receive a discount,0
Is there any cost to change foreign money to local?,exchange_charge,10,is there any cost to change foreign money to local,0
What are the currency exchange fees?,exchange_charge,6,what are the currency exchange fees,0
Do you charge a fee on currency exchange?,exchange_charge,8,do you charge a fee on currency exchange,0
What is the current exchange fee?,exchange_charge,6,what is the current exchange fee,0
Will I be charged an extra fee if I need to exchange currency?,exchange_charge,13,will i be charged an extra fee if i need to exchange currency,0
Currency exchanges have any extra fees?,exchange_charge,6,currency exchanges have any extra fees,0
Does it cost extra to exchange foreign currencies?,exchange_charge,8,does it cost extra to exchange foreign currencies,0
Is there any type of fee for currency exchange?,exchange_charge,9,is there any type of fee for currency exchange,0
How much more do you charge for currency exchange?,exchange_charge,9,how much more do you charge for currency exchange,0
"When exchanging currencies, is there an extra fee?",exchange_charge,8,when exchanging currencies is there an extra fee,0
Exchange fee help?,exchange_charge,3,exchange fee help,0
What's the exchange fee?,exchange_charge,4,whats the exchange fee,0
exchanging currencies costs what?,exchange_charge,4,exchanging currencies costs what,0
How much will I be charged for a cross-currency exchange?,exchange_charge,10,how much will i be charged for a crosscurrency exchange,0
How much extra will I be charged for exchanging foreign currency?,exchange_charge,11,how much extra will i be charged for exchanging foreign currency,0
Do I pay extra for exchange?,exchange_charge,6,do i pay extra for exchange,0
Do I need to pay extra for exchanging currencies?,exchange_charge,9,do i need to pay extra for exchanging currencies,0
How much to exchange currencies?,exchange_charge,5,how much to exchange currencies,0
Could you help my figure out the exchange fee?,exchange_charge,9,could you help my figure out the exchange fee,0
IS there a fee to exchange currency?,exchange_charge,7,is there a fee to exchange currency,0
Do I get a discount if I exchange currencies a lot?,exchange_charge,11,do i get a discount if i exchange currencies a lot,0
What kind of costs are involved for exchanging currency?,exchange_charge,9,what kind of costs are involved for exchanging currency,0
Are there any discounts in exchanging currencies frequently?,exchange_charge,8,are there any discounts in exchanging currencies frequently,0
Do you offer any discounts for someone who exchanges currencies frequently?,exchange_charge,11,do you offer any discounts for someone who exchanges currencies frequently,0
Is there a pay structure for currency exchanges?,exchange_charge,8,is there a pay structure for currency exchanges,0
would I need to pay extra for exchanging currencies?,exchange_charge,9,would i need to pay extra for exchanging currencies,0
What is the charge for exchanging currencies?,exchange_charge,7,what is the charge for exchanging currencies,0
Are there any discounts for frequent currency exchanges?,exchange_charge,8,are there any discounts for frequent currency exchanges,0
how much do I have to pay for exchange of currency?,exchange_charge,11,how much do i have to pay for exchange of currency,0
I need to exchange foreign currency will i be charged?,exchange_charge,10,i need to exchange foreign currency will i be charged,0
"Since I need to exchange currencies frequently, would you be able to offer me a discount?",exchange_charge,16,since i need to exchange currencies frequently would you be able to offer me a discount,0
"always exchanging currencies, do you offer a discount?",exchange_charge,8,always exchanging currencies do you offer a discount,0
How much do I have to pay to accept an international transfer?,exchange_charge,12,how much do i have to pay to accept an international transfer,0
is there a foreign currencies charge?,exchange_charge,6,is there a foreign currencies charge,0
I exchange my currency quite a bit.  Do I get an exchange price break?,exchange_charge,14,i exchange my currency quite a bit do i get an exchange price break,0
"If I exchange currencies on a regular basis, is there a discount?",exchange_charge,12,if i exchange currencies on a regular basis is there a discount,0
Do you charge extra for exchanging currencies?,exchange_charge,7,do you charge extra for exchanging currencies,0
Will there be a charge for exchanging foreign currency?,exchange_charge,9,will there be a charge for exchanging foreign currency,0
What's the cost for exchanges?,exchange_charge,5,whats the cost for exchanges,0
How much does currency exchange cost?,exchange_charge,6,how much does currency exchange cost,0
My currencies needed to be exchanged often and I was wondering if there were any discounts available for this?,exchange_charge,19,my currencies needed to be exchanged often and i was wondering if there were any discounts available for this,0
is there a frequent currency discount?,exchange_charge,6,is there a frequent currency discount,0
Would I need to pay extra for currency exchanges?,exchange_charge,9,would i need to pay extra for currency exchanges,0
Are there any extras for exchanging currency?,exchange_charge,7,are there any extras for exchanging currency,0
Will I get charged on a foreign currencies exchange?,exchange_charge,9,will i get charged on a foreign currencies exchange,0
Fees for currency exchange,exchange_charge,4,fees for currency exchange,0
"I travel a lot, can I get a bulk currency exchange discount?",exchange_charge,12,i travel a lot can i get a bulk currency exchange discount,0
what is the cost for exchanging currencies?,exchange_charge,7,what is the cost for exchanging currencies,0
Do exchanges cost more?,exchange_charge,4,do exchanges cost more,0
Do currency exchanges cost extra?,exchange_charge,5,do currency exchanges cost extra,0
